time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1962-07-01,NA,23.761117553711,28.897607421875,25.5857142857143,27.8838709677419,30.2322580645161,25.5857142857143,28.2,30.3322580645161
1962-08-01,NA,21.5462127685547,23.7252136230469,23.5333333333333,27.2096774193548,29.9225806451613,16.8774193548387,24.0645161290323,27.3483870967742
1962-09-01,NA,17.3232666015625,20.5063568115235,17.8645161290323,25.1387096774194,27.7677419354839,11.9709677419355,21.2225806451613,26.5774193548387
1962-10-01,NA,9.0955749511719,14.7810455322266,11.0233333333333,18.78,25.1677419354839,7.53928571428571,15.9066666666667,23.1483870967742
1962-11-01,NA,4.22854003906252,8.71004638671877,7.45714285714286,14.5870967741935,22.4233333333333,5.91290322580645,10.1666666666667,17.1666666666667
1962-12-01,NA,-1.03867187499998,2.2888122558594,4.50967741935484,6.76129032258064,11.1633333333333,3.48064516129032,5.37096774193548,8.4551724137931
1963-01-01,NA,-2.21158447265623,1.63556823730471,3.48064516129032,4.98064516129032,7.90967741935484,3.07096774193548,4.88709677419355,7.45714285714286
1963-02-01,NA,1.09591064453127,6.36258850097659,6.6741935483871,10.5178571428571,17.6612903225806,4.80967741935484,7.11071428571429,14.5870967741935
1963-03-01,NA,3.39917907714846,8.27500305175784,7.06451612903226,12.9258064516129,21.55,5.37096774193548,9.42333333333333,17.01
1963-04-01,NA,10.9576965332031,13.877099609375,12.64,21.2096774193548,26.2032258064516,7.11071428571429,14.5548387096774,22.9
1963-05-01,NA,11.3063293457031,14.5229736328125,12.7516129032258,21.4533333333333,26.5733333333333,7.53928571428571,15.68,23.1483870967742
1963-06-01,NA,17.222299194336,22.4993072509766,17.8645161290323,25.1387096774194,27.7677419354839,14.7516129032258,23.0516129032258,27.1096774193548
1963-07-01,NA,19.215951538086,25.7663360595703,20.8451612903226,26.2032258064516,28.7516129032258,19.7129032258065,26.2032258064516,28.9193548387097
1963-08-01,NA,20.3218170166016,24.4384399414063,22.2566666666667,26.6633333333333,29.0483870967742,17.5516129032258,25.0258064516129,27.7677419354839
1963-09-01,NA,16.0868469238281,19.3694854736328,17.4354838709677,24.64,27.4193548387097,11.1633333333333,19.6193548387097,26.1866666666667
1963-10-01,NA,7.68995056152346,12.5685668945313,10.5333333333333,17.6612903225806,25.0258064516129,6.80322580645161,12.8322580645161,21.5766666666667
