time,observation,ICHEC-EC-EARTH_CLMcom-ETH-COSMO-crCLIM-v1-1,ICHEC-EC-EARTH_DMI-HIRHAM5,ICHEC-EC-EARTH_KNMI-RACMO22E,ICHEC-EC-EARTH_SMHI-RCA4
1957-12-01,NA,1.99946462817024,1.95690527907573,2.78024810249917,NA
1958-01-01,NA,2.09705379093066,1.4364919734362,0.943550512602087,NA
1958-02-01,NA,2.37652682117186,1.8709543364821,1.2296344677452,NA
1958-03-01,NA,7.20819050911814,2.55720764325815,6.45616390393116,NA
1958-04-01,NA,5.47404132666998,1.40937501710141,3.89584221993573,NA
1958-05-01,NA,1.95224636845523,1.52872983453562,2.89315210247878,NA
1958-06-01,NA,4.01210372219793,1.02213537320495,2.23385918070562,NA
1958-07-01,NA,2.88202889787499,0.596018163923873,3.37702383985743,NA
1958-08-01,NA,4.27272674278356,2.74873982125428,4.13055384415202,NA
1958-09-01,NA,4.70903277746402,1.83684889634605,2.5606826035073,NA
1958-10-01,NA,1.76654817187227,1.57774695544504,3.23942258837633,NA
1958-11-01,NA,2.69608863454778,1.42799480599933,2.28021356742829,NA
1958-12-01,NA,4.55204889876768,4.70740907185245,5.13710862142034,NA
1959-01-01,NA,10.2835186407901,7.11113899305928,11.0186742036603,NA
1959-02-01,NA,1.70592815265991,0.0927734377000888,0.418946242280072,NA
1959-03-01,NA,1.56536057183985,0.063760082321096,0.912804539257195,NA
1959-04-01,NA,2.91155066806823,2.22161455603782,3.38776820863131,NA
1959-05-01,NA,6.71925167553127,0.824218758498318,3.11681635212153,NA
1959-06-01,NA,5.89599246159196,1.94570314051816,2.38633341214154,NA
1959-07-01,NA,3.93961681402288,0.433971785969334,2.85585355013609,NA
1959-08-01,NA,3.58047746121883,2.61403724143747,3.88836545753293,NA
1959-09-01,NA,2.66344085976016,2.66445305314846,2.14974411064759,NA
1959-10-01,NA,3.17320434842259,1.69821069866884,1.70262487081345,NA
1959-11-01,NA,0.135210523148999,0.10989583151968,0.296615263141575,NA
1959-12-01,NA,2.7422836603364,0.667716744283098,1.53251351730432,NA
1960-01-01,NA,1.19043336744653,0.20173890497972,1.00201841269154,NA
1960-02-01,NA,4.57878381712362,1.53704210242722,4.6508727944456,NA
1960-03-01,NA,1.2963208500878,0.0446068542999001,1.14844011113746,NA
1960-04-01,NA,7.83523618010804,1.67903650581138,1.82643652951811,NA
1960-05-01,NA,6.81124128168449,0.316154230858956,3.80721632391214,NA
1960-06-01,NA,3.68621281231754,1.73828125116415,3.38646652526222,NA
1960-07-01,NA,3.65318848052993,0.508064512905548,2.58279299014248,NA
1960-08-01,NA,5.94076895504259,3.89238908537664,4.64554976206273,NA
1960-09-01,NA,4.3572656752076,1.30507807916729,3.30417412624229,NA
1960-10-01,NA,1.68299330107402,0.246723798409221,1.06716473819688,NA
1960-11-01,NA,4.20125336386263,2.02968753146706,4.75639094947837,NA
1960-12-01,NA,0.746096382499672,0.104712701613607,0.132182753804955,NA
1961-01-01,NA,2.25310696405359,2.73613914905582,2.74320195021573,NA
1961-02-01,NA,5.1419097231701,0.906110476353206,2.0008415915072,NA
1961-03-01,NA,2.21509513794445,0.415322588378331,0.866937507817056,NA
1961-04-01,NA,2.9847455851268,0.764973934565205,2.33672407048289,NA
1961-05-01,NA,6.28651538863778,3.51461691898294,3.58077920973301,NA
1961-06-01,NA,5.32869095331989,2.64700515253935,4.28646824439056,NA
1961-07-01,NA,4.64789852849208,2.24105340748793,3.70288143167272,NA
1961-08-01,NA,4.89149114582688,0.613533275281952,3.19242172117811,NA
1961-09-01,NA,4.85682542785071,1.58190106594702,3.9405039860867,NA
1961-10-01,NA,3.38757199351676,1.06287804301246,1.47631379950326,NA
1961-11-01,NA,3.02714549470693,2.48229171847925,1.79622812429443,NA
1961-12-01,NA,4.46277581504546,2.68056964559946,2.6479394728085,NA
1962-01-01,NA,0.469104487274308,0.0580897174586426,0.426916332071414,NA
1962-02-01,NA,0.419515792600578,0.126674107286817,0.598773721139878,NA
1962-03-01,NA,7.85679705440998,3.34576607274357,5.86253860965371,NA
1962-04-01,NA,4.71606508945115,2.08841144631151,6.06772178434767,NA
1962-05-01,NA,2.24975574819837,0.409652230882784,1.35458970617037,NA
1962-06-01,NA,5.7761904434301,2.71236977423541,3.58125807833858,NA
1962-07-01,NA,5.77941648080014,1.8147681344999,3.10560160141904,NA
1962-08-01,NA,3.92325732973404,0.45703125615546,2.36845300532877,NA
1962-09-01,NA,4.76740744197741,1.4127604154055,1.90833767701406,NA
1962-10-01,NA,4.07354522030801,1.64138108084444,2.86177567904815,NA
1962-11-01,NA,0.65803062680061,0.408333338418743,2.3039115127176,NA
1962-12-01,NA,2.24493091518525,0.824596779057174,1.75164195243269,NA
1963-01-01,NA,4.68257509055547,3.31212203673203,6.55898675322533,NA
1963-02-01,NA,0.96724032482598,2.9306640397408,0.796318807988428,NA
1963-03-01,NA,3.4644964907784,1.21156751119997,2.51210250717122,NA
1963-04-01,NA,3.93730733776465,1.60598955553723,3.08932996995281,NA
1963-05-01,NA,6.31092432886362,3.31111387058627,6.40084648621269,NA
1963-06-01,NA,4.46933208731934,1.24505204876186,3.28268971061334,NA
1963-07-01,NA,2.92790653766133,0.624369961224147,2.21081643830985,NA
1963-08-01,NA,3.58021068095695,2.5325100577902,3.80595589522272,NA
1963-09-01,NA,4.15647749905474,1.4222656704078,3.64362776745111,NA
1963-10-01,NA,2.2505491739139,2.54548893717583,2.02394617663231,NA
1963-11-01,NA,0.202829693444073,0.271354158394388,0.307031961710891,NA
1963-12-01,NA,4.98504905845039,2.70173887547571,4.55406794208102,NA
1964-01-01,NA,1.81622697855346,0.627772148709482,1.51777050923556,NA
1964-02-01,NA,7.55768318194896,1.85708514181897,3.67242227657698,NA
1964-03-01,NA,5.06772579392418,2.38709682016633,1.39793662674492,NA
1964-04-01,NA,1.53618585172808,0.570572925789747,1.11172134420485,NA
1964-05-01,NA,9.67814354225993,5.54183463100344,7.34124651644379,NA
1964-06-01,NA,4.87524953205138,1.9167969294358,1.82682699523866,NA
1964-07-01,NA,4.87455063848756,1.70148687029723,5.12828782084398,NA
1964-08-01,NA,3.63464619149454,1.27053926844383,3.68561874493025,NA
1964-09-01,NA,0.858405156031949,1.16184898215579,1.56068064097781,NA
1964-10-01,NA,7.05119735794142,4.24483362876344,5.52710427436978,NA
1964-11-01,NA,1.50050334341358,1.1069010492065,0.825132058525924,NA
1964-12-01,NA,0.269049539383559,1.28603829798521,0.561745269078529,NA
1965-01-01,NA,3.21656608139165,1.92111900541931,2.50391184235923,NA
1965-02-01,NA,1.07866339967586,0.947963211365277,1.43750324350549,NA
1965-03-01,NA,4.08022502087988,2.66872479842277,3.51210501976311,NA
1965-04-01,NA,3.8263033318799,1.50013020465849,1.54088884592056,NA
1965-05-01,NA,4.41936441930011,4.08014109707437,4.60837701684795,NA
1965-06-01,NA,6.33800280047581,1.07903644020553,3.90391477849334,NA
1965-07-01,NA,3.99585613631643,0.721396144945174,1.76714109984459,NA
1965-08-01,NA,2.58171659661457,4.22933459922206,3.16734602674842,NA
1965-09-01,NA,4.19443966238759,2.73072920681443,4.14219677913934,NA
1965-10-01,NA,3.90009483089671,3.52041331934743,3.27092481893487,NA
1965-11-01,NA,4.45497813052498,3.14192697551334,4.8948023642879,NA
1965-12-01,NA,5.12462739134207,1.6626763928798,4.05520095373504,NA
1966-01-01,NA,9.79262787150219,4.60105859383475,6.40210581477731,NA
1966-02-01,NA,0.710747604898643,0.0128348210523654,0.323661457878188,NA
1966-03-01,NA,0.0972358483522839,0.0182711696652404,0.221144649549387,NA
1966-04-01,NA,4.71897114766762,2.14609373942949,4.61081725079566,NA
1966-05-01,NA,6.38025717926212,3.32119460872491,5.53718471783213,NA
1966-06-01,NA,1.91727674100548,1.46835934720002,1.84922286425717,NA
1966-07-01,NA,2.09163245453965,0.741431460483,2.64919943001587,NA
1966-08-01,NA,1.05782778264256,0.770917358750012,2.22114928183146,NA
1966-09-01,NA,2.85012119275052,1.05624998759595,3.23959075030871,NA
1966-10-01,NA,1.95504614675883,0.541078639071202,1.9032299547689,NA
1966-11-01,NA,2.55789307993837,2.83997395599727,1.71823320561089,NA
1966-12-01,NA,0.249668773540179,0.032258065402857,0.242692096435349,NA
1967-01-01,NA,0.713797111529857,0.20337701535027,0.490298489603447,NA
1967-02-01,NA,6.19305161526427,3.00739397207508,4.08315669628792,NA
1967-03-01,NA,2.53040944808163,0.931073584797559,1.0042866342701,NA
1967-04-01,NA,5.33308060839772,3.25885424972512,5.47683517215773,NA
1967-05-01,NA,4.58378922776319,2.58429945388343,4.73312503891066,NA
1967-06-01,NA,7.2623879997991,1.0309896490071,3.99128527496941,NA
1967-07-01,NA,5.32343219965696,1.16519656367018,3.87828501407057,NA
1967-08-01,NA,3.89066314673983,1.35294863430317,4.39769117510878,NA
1967-09-01,NA,5.14411044423468,2.97408859769348,3.65104983793572,NA
1967-10-01,NA,0.154098968414473,0.172253018990887,0.415071543829981,NA
1967-11-01,NA,2.27368424821179,0.63476561990683,1.44310228934046,NA
1967-12-01,NA,3.23520769597962,1.46459173411131,2.21270653128158,NA
1968-01-01,NA,0.11658959729175,0.205519143258925,0.059727967800427,NA
1968-02-01,NA,3.28033120022155,2.70770465576788,1.52882892434718,NA
1968-03-01,NA,0.826744762889575,0.408140129002277,0.367062353325309,NA
1968-04-01,NA,6.61114964168519,3.88111972133629,8.54220591718331,NA
1968-05-01,NA,10.3511002496816,3.2336190372007,3.09400856494904,NA
1968-06-01,NA,3.81518861395307,1.80130213557277,3.76810720190406,NA
1968-07-01,NA,1.27106025611283,1.63079638732597,3.70716578909196,NA
1968-08-01,NA,0.827763026609318,2.10357855248731,3.53554199973587,NA
1968-09-01,NA,2.68953904160298,3.70052087819204,4.62084363098256,NA
1968-10-01,NA,4.93317000218667,3.17855346947908,1.6912842344027,NA
1968-11-01,NA,12.4534107511863,5.4989583673887,12.3768502380699,NA
1968-12-01,NA,4.20657906797715,1.48538311041193,2.51550480024889,NA
1969-01-01,NA,2.09713410004042,0.893271155655384,2.2563054197235,NA
1969-02-01,NA,1.37900996196549,0.585658495037933,1.0524577985052,NA
1969-03-01,NA,1.57842569315108,1.61592745425878,3.89391024364159,NA
1969-04-01,NA,7.95269116060808,1.5309896087274,8.69246787624434,NA
1969-05-01,NA,7.59691206039861,3.04485891829245,4.31477775564417,NA
1969-06-01,NA,6.83312087785453,2.0984374335967,4.88516715704463,NA
1969-07-01,NA,6.07253388734534,0.981854795099935,2.44809017458465,NA
1969-08-01,NA,5.55910596158355,3.85017635417171,8.8602771400474,NA
1969-09-01,NA,1.162264397135,0.299999993512756,1.81328548060264,NA
1969-10-01,NA,0.590515162912197,0.0471270168873161,0.398060373117914,NA
1969-11-01,NA,1.63703464495484,0.0940104199798952,1.07317947404226,NA
1969-12-01,NA,1.11005388898775,0.310609881853452,0.928303529508412,NA
1970-01-01,NA,6.33591759251431,2.33833166712429,3.03390277549624,NA
1970-02-01,NA,0.0198517497096873,0.187499994717655,0.144950099820562,NA
1970-03-01,NA,3.69997568777762,0.789188486669445,2.50252560654189,NA
1970-04-01,NA,2.07664451154415,1.35169272398343,1.26159144274425,NA
1970-05-01,NA,3.49633095902391,1.83971766819013,3.81830526748672,NA
1970-06-01,NA,5.1206458825618,2.18606771668419,4.30469668353908,NA
1970-07-01,NA,2.3106806591386,1.19833668359206,2.75870090117678,NA
1970-08-01,NA,6.41530259745196,2.46559983934276,3.66684291511774,NA
1970-09-01,NA,3.8762298237998,3.34309905592818,1.78281681728549,NA
1970-10-01,NA,7.89553559152409,4.80153724201955,5.9194948989898,NA
1970-11-01,NA,1.78646192362066,0.139973955447203,1.07357013621368,NA
1970-12-01,NA,1.9901610299712,1.0661542735761,2.94053094112314,NA
1971-01-01,NA,0.812274880445329,0.638608886220027,0.327621749966056,0.121934956314362
1971-02-01,NA,0.689071374654304,0.020926339880134,0.101841749165033,0.0743048545700731
1971-03-01,NA,0.7030366534309,0.142137101602202,0.538937698001973,0.0933616385736968
1971-04-01,NA,6.7736072698608,3.0272135452833,3.12696028850041,4.74815384368412
1971-05-01,NA,6.58702484797686,3.13256047375035,3.79385923733935,4.03215962578543
1971-06-01,NA,5.07404852542095,1.78906254004687,2.7726627420634,0.457305894451565
1971-07-01,NA,5.4451476491522,2.55632563785184,4.86417489009909,1.17549280839739
1971-08-01,NA,3.16342494625133,0.91935486152579,2.12702103308402,0.0136221604748243
1971-09-01,NA,6.56409887596965,1.9203124960768,4.78620936046354,2.73559576598927
1971-10-01,NA,3.00075428676791,1.00214217673056,3.05923063424416,1.16187063104007
1971-11-01,NA,2.93503518914804,2.91523443593178,2.52500579226762,3.02192681701854
1971-12-01,NA,1.25296218175208,2.05682969244663,1.66822451865301,3.58927327324636
1972-01-01,NA,0.696472916024504,0.293094755761558,0.0776211439188046,0.168781899355963
1972-02-01,NA,1.17821628518868,1.56411638963618,0.409618362755282,1.41496329742949
1972-03-01,NA,1.11257997195935,0.0115927424843676,1.03503260761499,0.348195723927347
1972-04-01,NA,7.3534176684916,2.98776039853692,5.77162712579593,3.73363494873047
1972-05-01,NA,5.61700851540081,2.1960685189697,3.30570314254146,1.67951282055583
1972-06-01,NA,3.59574601461645,2.70052072301041,4.33230132912286,2.14027400070336
1972-07-01,NA,3.4238380001625,3.26978328230325,4.14378441637382,0.473120905371616
1972-08-01,NA,5.88911306695081,3.13621469540522,4.91079707862809,2.81214559217915
1972-09-01,NA,2.67728388716932,3.37864581670146,4.66003667679615,3.01918035547715
1972-10-01,NA,6.08769282116555,5.94090222730301,8.5515576065518,5.48574366839603
1972-11-01,NA,3.57675872510299,2.62786465100362,4.66290140175261,3.60454551992007
1972-12-01,NA,1.15453936014092,0.43712199330912,0.89654944895301,0.861850845103618
1973-01-01,NA,3.0856124125421,1.84866429553949,3.23400478810072,4.37703287461773
1973-02-01,NA,3.846573602641,1.53180806228193,1.69699034595396,2.49362669710536
1973-03-01,NA,1.64681514725089,0.530997979512904,0.474421439503203,0.455179520213278
1973-04-01,NA,6.68271401664242,4.56744797411375,2.6591207482852,8.11271672719158
1973-05-01,NA,5.63454497605562,4.06199595308863,7.38572707632557,4.44913081009872
1973-06-01,NA,7.07161976024508,2.0587239501765,3.09792359475978,1.61190029029967
1973-07-01,NA,6.43936704145744,1.6793094939203,2.14630001282785,0.0411987310826589
1973-08-01,NA,5.54274034802802,1.12184978061123,2.12248466850724,0.445876594858419
1973-09-01,NA,4.04736225027591,1.84075524302898,3.40443502063863,2.77679449645802
1973-10-01,NA,5.19625070155598,2.83354333369061,2.6029542699689,3.27031534980051
1973-11-01,NA,4.93585462099873,3.17382811917923,2.19779158942401,1.92054749059025
1973-12-01,NA,9.16463452158496,3.17918356595328,10.7149935560301,5.81799157080241
1974-01-01,NA,4.58671414526179,1.57976313057588,3.81981731043197,3.43810056801885
1974-02-01,NA,3.36790962028317,1.26464845379815,1.95982571749482,2.37775534624234
1974-03-01,NA,4.97386974748224,1.18598792032572,2.86832802230492,1.3399555318756
1974-04-01,NA,1.32319619151531,0.99973962205695,1.21953402558574,0.57781217910815
1974-05-01,NA,5.8859190903604,2.04548885958502,2.9472094058292,0.9734861261677
1974-06-01,NA,4.61655707331374,1.37708328984445,4.10808238084428,1.3705443838262
1974-07-01,NA,3.39557933039032,1.12789818813326,1.72278626851039,0.0940261335927062
1974-08-01,NA,4.18559654499404,0.965473779797321,2.33014618861489,0.124925181444269
1974-09-01,NA,1.21192167280242,1.23671876062872,3.18946049956139,1.28402707341593
1974-10-01,NA,1.66975557804108,2.41784271493088,2.14693007001188,2.65366342209745
1974-11-01,NA,4.48078218614683,3.63151036435738,4.68881295528263,3.38962553360034
1974-12-01,NA,7.59529864881188,1.87764608126599,3.92112827394158,3.18525998736732
1975-01-01,NA,3.18253639270552,1.57031252820161,2.22291325335391,2.313109341776
1975-02-01,NA,4.95111728087068,4.4935825309949,2.32366598211229,6.82280422188342
1975-03-01,NA,0.438121328988927,0.113533263993304,0.353201439065742,0.251843847945565
1975-04-01,NA,5.8141045155935,2.33697914227378,4.30808271048591,2.58865359064657
1975-05-01,NA,6.37037004344165,2.71761603362393,2.68145791778807,2.09980622457806
1975-06-01,NA,4.49408929562196,0.91601560707204,3.11953837517649,1.22875212837243
1975-07-01,NA,0.787438345287228,0.836819548567291,2.30066064395942,0.103661318735249
1975-08-01,NA,3.22629841393791,3.18510581273586,3.0272247036919,0.079739478405827
1975-09-01,NA,3.3975666272454,0.562109371094266,2.05352028133348,1.17313386581372
1975-10-01,NA,1.92163001338486,1.74042335129343,2.0165114547126,1.60342803283129
1975-11-01,NA,3.14884569961578,4.30924483516719,7.38217807374895,7.683219993487
1975-12-01,NA,0.73153073026333,0.365675400462351,0.691785932576749,0.366801604104694
1976-01-01,NA,5.02992959227413,1.58870969898999,1.98689978860784,2.78191109828185
1976-02-01,NA,2.08283931424376,1.80630385293625,1.89790299336892,2.17394331994001
1976-03-01,NA,3.1568109174259,0.87373995265807,2.38080167036969,1.91275067045353
1976-04-01,NA,1.78513564460445,0.507942703552544,1.03776284231571,0.899848919652868
1976-05-01,NA,5.24350844789296,1.47353834181558,3.84930348373018,2.02870523789898
1976-06-01,NA,5.82877216511406,2.43541665840894,4.65131300152279,3.12595367431641
1976-07-01,NA,5.25654995581135,1.15536793091451,3.81225678138435,2.21177378261928
1976-08-01,NA,7.20170008717105,3.29914309841115,6.63711164379492,1.6815062466776
1976-09-01,NA,4.79417677852325,0.30963541194069,1.85599381802604,0.486488325259415
1976-10-01,NA,1.51853116694838,1.21963209385285,1.4131836098386,1.18745375802973
1976-11-01,NA,1.38413017848507,0.467057292553363,0.943101150915027,1.06189726211596
1976-12-01,NA,1.18419837090187,0.610635109478608,1.22127289068885,0.621303432126297
1977-01-01,NA,2.3577667074278,1.97706655890215,3.84728695498779,3.1646605435526
1977-02-01,NA,0.145359577072668,1.74879166752674e-13,0.0878908284903446,0.32223292204776
1977-03-01,NA,4.4443748134654,4.45249491313007,4.50656251050532,4.92889633169398
1977-04-01,NA,4.42226686282083,2.10338534307084,2.71966760919895,3.09917443664744
1977-05-01,NA,7.98644487513229,2.79548899561632,4.68990506487899,4.0783419215586
1977-06-01,NA,4.72575970343314,2.43216138915159,4.71654662978835,1.66854858398438
1977-07-01,NA,5.19291260861792,2.39012090605684,4.01601215125993,0.736261188285425
1977-08-01,NA,5.43335824040696,1.09110382691142,2.48664868413471,0.754202573443763
1977-09-01,NA,4.64686802588403,0.545833358773962,4.38829123741016,0.886802657623775
1977-10-01,NA,2.40200154657941,2.18472772539826,2.22165313898586,3.5185044456739
1977-11-01,NA,2.49165818095207,0.586718769773142,2.00833760609385,0.957183848368004
1977-12-01,NA,2.89308334467933,0.708669370942516,1.66998872591648,2.03800812887494
1978-01-01,NA,0.296387890921324,0.00390625006900791,0.145287646591896,0.404677859478397
1978-02-01,NA,0.0817687518974708,0.000279017864902089,0.149274916293507,0.436265123789781
1978-03-01,NA,1.63790437218267,0.281628012635338,0.536165521043586,0.376769039212377
1978-04-01,NA,4.00097313104197,1.48476562608266,3.17110059550032,4.95449073496275
1978-05-01,NA,4.08728200709447,1.39541333337547,2.88433130190242,1.47916732676094
1978-06-01,NA,5.81708475365303,0.66796875144064,2.82917316653766,1.87076574366074
1978-07-01,NA,4.4002445647493,0.552167346904753,2.82813142694067,0.131570141456905
1978-08-01,NA,2.84375264891423,1.72530245035887,3.47153006005101,0.971492660755757
1978-09-01,NA,8.27805746812373,3.00976564467419,7.18608365859836,7.79583002440631
1978-10-01,NA,1.89576073607896,0.621219753884361,1.57258426625049,1.1718380759703
1978-11-01,NA,0.569819634984015,0.0924479161767522,0.175260811738553,0.328903201352659
1978-12-01,NA,1.61496205546428,0.754032250551973,0.988787565438543,1.08744711033069
1979-01-01,NA,3.83203592500649,2.6827116671484,4.47065035114065,3.08724680508021
1979-02-01,NA,3.59728406765498,2.73577013576869,1.68024927552324,1.95657186268363
1979-03-01,NA,3.88781193760224,1.20841734315036,1.90323011192959,0.791414314153371
1979-04-01,NA,2.76572991278954,3.80364602606278,4.97475094744004,3.1015777378343
1979-05-01,NA,3.10249555623159,1.78074596988154,4.81125071528368,1.77652913262136
1979-06-01,NA,4.49102749116719,1.16588541859528,2.92279323621187,0.261955252062762
1979-07-01,NA,3.51122232677881,0.254788302481757,1.2915855004394,0
1979-08-01,NA,2.10938469681423,1.57749492864241,1.11164569098037,0.530932030960685
1979-09-01,NA,2.4829396919813,2.35807293502148,2.76641261880286,1.25072476366768
1979-10-01,NA,1.39908818237018,2.83417346945498,3.37677159695886,0.757192791206762
1979-11-01,NA,4.39302601735108,1.00338538650249,1.86875416547991,2.6281356549589
1979-12-01,NA,2.8416424524039,1.32484881469281,1.99395638192073,2.01242511975579
1980-01-01,NA,0.721681666618679,0.254662303814257,0.822960530058481,0.651205727626802
1980-02-01,NA,2.80967266880907,0.752693968388485,2.17336158966646,2.33802795410156
1980-03-01,NA,5.40141454548575,2.14440520503558,3.15827321901452,4.67705262126401
1980-04-01,NA,1.17197154468158,0.145963543741345,1.3960969823529,0.73436738239252
