time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015
1961-02-01,NA,0.955359998624772,1.40840678941458
1961-03-01,NA,3.43652503215708,2.11112639080966
1961-04-01,NA,5.37975984625518,7.66000075964257
1961-05-01,NA,4.8227833234705,6.94570513442159
1961-06-01,NA,4.05348837375641,5.63533769454807
1961-07-01,NA,5.54427785100415,11.1491958377883
1961-08-01,NA,4.6753681730479,11.1663565272465
1961-09-01,NA,2.65655706461985,3.7043537129648
1961-10-01,NA,8.4145562374033,7.39841214381158
1961-11-01,NA,1.50807243771851,1.18019918154459
1961-12-01,NA,2.17136997089256,1.24548255116679
1962-01-01,NA,1.06988907937193,0.984898486785823
1962-02-01,NA,3.88061209232546,1.47539912431967
1962-03-01,NA,2.82371733337641,2.01176968112122
1962-04-01,NA,2.19564060971607,4.40790866268799
1962-05-01,NA,6.4043085789308,8.22109992150217
1962-06-01,NA,5.54221417405643,4.94668189203367
1962-07-01,NA,3.49225656827912,4.85107036074623
1962-08-01,NA,1.05769160290947,4.61095838109031
1962-09-01,NA,1.62959182925988,3.94687528023496
1962-10-01,NA,5.70636960910633,7.71162144374102
1962-11-01,NA,2.00754653778858,2.69236557651311
1962-12-01,NA,2.787577919662,2.57517549034674
1963-01-01,NA,0.68452622872428,0.738383643329144
1963-02-01,NA,7.61408595135435,1.06342914659763
1963-03-01,NA,5.45161308255047,4.97572754393332
1963-04-01,NA,0.941215281636687,1.21335376024945
1963-05-01,NA,9.00286179967225,7.23713730694726
1963-06-01,NA,5.74017282924615,7.51537709729746
1963-07-01,NA,7.33448420651257,6.80984066566452
1963-08-01,NA,2.35910768096801,3.33617463475093
1963-09-01,NA,3.96078478661366,5.26216074940749
1963-10-01,NA,3.19336539250799,3.46951730316505
1963-11-01,NA,3.96546503179707,2.0337991300039
1963-12-01,NA,3.81384033244103,4.71278860350139
1964-01-01,NA,1.51542237144895,0.618856086657615
1964-02-01,NA,3.92610193812288,2.50007570721209
1964-03-01,NA,1.03325696691172,1.60405671485933
1964-04-01,NA,4.35927858925425,3.0374291469343
1964-05-01,NA,7.54113919101655,4.33451509452425
1964-06-01,NA,7.32638351619244,8.54567539645359
1964-07-01,NA,4.54425750067458,5.35488115274347
1964-08-01,NA,5.83300717407838,9.43482045549899
1964-09-01,NA,2.28321046452038,2.28450625436381
1964-10-01,NA,4.86644931952469,2.09310131758684
1964-11-01,NA,2.62897662178148,2.53208509529941
1964-12-01,NA,3.25886666541919,1.6226550709689
1965-01-01,NA,1.42159316019388,0.576425088729593
1965-02-01,NA,2.52306650800165,1.1284130072454
1965-03-01,NA,0.901327231986215,2.43033628212288
1965-04-01,NA,2.73301707347855,3.81788470549509
1965-05-01,NA,4.46664872579277,8.03666871506721
1965-06-01,NA,5.56109090102836,6.72201361740008
1965-07-01,NA,4.02167669381015,9.63184903375804
1965-08-01,NA,5.8205847220961,6.22360773850232
1965-09-01,NA,3.49389512557536,5.63792078755796
1965-10-01,NA,2.44404517288785,5.21055389544927
1965-11-01,NA,7.08539112238213,3.76253491267562
1965-12-01,NA,1.22124141926179,2.19682835158892
1966-01-01,NA,3.1412087904755,1.69978733465541
1966-02-01,NA,3.0173763865605,1.73919466906227
1966-03-01,NA,2.57016002142336,3.47182285040617
1966-04-01,NA,2.43469010456465,2.81963209854439
1966-05-01,NA,4.92472104378976,6.85578030534089
1966-06-01,NA,14.0132714062929,6.62284679710865
1966-07-01,NA,6.77491264650598,8.29370878636837
1966-08-01,NA,5.1649886125233,5.45682201627642
1966-09-01,NA,3.76350380829535,4.03009343426675
1966-10-01,NA,3.82959239068441,2.0784711901797
1966-11-01,NA,0.386852026713314,3.74823596212082
1966-12-01,NA,3.92577347229235,3.16958870971575
1967-01-01,NA,5.05139365559444,2.63288709393237
1967-02-01,NA,1.78374744427856,2.09063998481724
1967-03-01,NA,1.87700965907425,0.876688188873231
1967-04-01,NA,2.29368333821185,1.0343374859076
1967-05-01,NA,5.66380640957505,6.42135296948254
1967-06-01,NA,6.53228452429175,11.1643979907967
1967-07-01,NA,5.25469561689533,4.60632449830882
1967-08-01,NA,1.78942118072882,2.7038737462135
1967-09-01,NA,4.67222731676884,6.41413787961937
1967-10-01,NA,2.84942662110552,2.04652600223199
1967-11-01,NA,0.75892254099017,0.117632169349235
1967-12-01,NA,1.67520048853476,1.02067656844156
1968-01-01,NA,1.32239333615871,0.0318611487273301
1968-02-01,NA,0.771840402740054,1.2863151365309
1968-03-01,NA,1.91152568149846,2.71480985102244
1968-04-01,NA,5.01483729458414,5.2784031489864
1968-05-01,NA,5.55610576411709,8.18304314743727
1968-06-01,NA,7.04731894657016,8.447637304198
1968-07-01,NA,1.59281611122424,3.29105835990049
1968-08-01,NA,0.95708200824447,2.54876086546574
1968-09-01,NA,2.70583825476933,4.45300576393493
1968-10-01,NA,2.10776279855054,1.0819600414834
1968-11-01,NA,5.27661670348607,3.87651994242333
1968-12-01,NA,0.457017750159139,0.979308202659013
1969-01-01,NA,3.10680725960992,0.994776801962871
1969-02-01,NA,8.45167130464688,8.82960660383105
1969-03-01,NA,2.22436219628435,5.20729155396111
1969-04-01,NA,2.43985715496819,4.00810618302785
1969-05-01,NA,4.79676584363915,6.09121274901554
1969-06-01,NA,3.05113544454798,5.33986523514614
1969-07-01,NA,4.58177851396613,5.07929753512144
1969-08-01,NA,4.32673076866195,6.10690241446719
1969-09-01,NA,3.90676300157793,7.62407885631546
1969-10-01,NA,4.55567978206091,2.81213443377055
1969-11-01,NA,3.18053243681788,0.950682818074711
1969-12-01,NA,3.76822554389946,2.00879140757024
1970-01-01,NA,1.48769254737999,2.18411805981304
1970-02-01,NA,1.30641229479806,0.735137725132518
1970-03-01,NA,2.46435096196365,2.96151409274898
1970-04-01,NA,7.36150327138603,6.85105165466666
1970-05-01,NA,4.08104995731264,6.23526497511193
1970-06-01,NA,4.04336062492803,7.22270052647218
1970-07-01,NA,7.9856455558911,4.32335825753398
1970-08-01,NA,1.19471674261149,3.52182430797257
1970-09-01,NA,2.89408100070432,2.00661826820578
1970-10-01,NA,1.7239200649783,0.55222565351869
1970-11-01,NA,6.32266140310094,3.26408927212469
1970-12-01,NA,3.21176309371367,2.60429241461679
1971-01-01,NA,4.90634235902689,3.30394962220453
1971-02-01,NA,3.98550380486995,3.37188924313523
1971-03-01,NA,0.863932045467664,3.52433479274623
1971-04-01,NA,4.74743326194584,2.48944638005923
1971-05-01,NA,3.03520280867815,3.74880865565501
1971-06-01,NA,5.65407376270741,7.59445218136534
1971-07-01,NA,6.34199091000482,4.96069402433932
1971-08-01,NA,3.17356047453359,4.61479435907677
1971-09-01,NA,4.86661622417159,6.59876757999882
1971-10-01,NA,0.581336448522052,2.17153294652235
1971-11-01,NA,3.90924896928482,5.69949744385667
1971-12-01,NA,2.66327615536284,1.58782041507948
1972-01-01,NA,0.650646215945017,0.568016432225704
1972-02-01,NA,2.34497037017718,1.16640609194292
1972-03-01,NA,3.41023126384243,1.47536006988958
1972-04-01,NA,4.23042820184492,4.88261958234943
1972-05-01,NA,5.76209611608647,4.44691814482212
1972-06-01,NA,3.79838845110498,8.12863411847502
1972-07-01,NA,2.86621641134843,7.11504357168451
1972-08-01,NA,5.73561988421716,5.5841532885097
1972-09-01,NA,0.964944089355413,2.31535964703653
1972-10-01,NA,8.95491050323471,5.81247004447505
1972-11-01,NA,2.67934072762728,1.9860629865434
1972-12-01,NA,1.88699116988573,2.45693085598759
1973-01-01,NA,2.10011991730426,1.55992670188425
1973-02-01,NA,1.25147379148984,2.46808604279067
1973-03-01,NA,1.82094564952422,1.22892484796466
1973-04-01,NA,7.63235870981589,2.8667488717474
1973-05-01,NA,3.20114838250447,4.49730998952873
1973-06-01,NA,5.98873989656568,9.89232903812081
1973-07-01,NA,7.39579416112974,6.41085935058072
1973-08-01,NA,5.93413001624867,7.97079355688766
1973-09-01,NA,5.15484263305552,5.45215088641271
1973-10-01,NA,5.88568083476275,5.88247868581675
1973-11-01,NA,6.98813474737108,1.19641938217683
1973-12-01,NA,2.44728637626395,1.0206839942839
1974-01-01,NA,5.53231195081025,2.16620292048901
1974-02-01,NA,6.05500041274354,2.14548167714383
1974-03-01,NA,1.51341075397795,1.2270330262254
1974-04-01,NA,4.67954723280855,2.64772109803744
1974-05-01,NA,5.05211628042161,6.54989029280841
1974-06-01,NA,3.91390469740145,7.48329494381323
1974-07-01,NA,2.66945107723586,6.93139816867188
1974-08-01,NA,0.880895458976738,5.62815450830385
1974-09-01,NA,0.95775056979619,5.54299809155054
1974-10-01,NA,4.35611180146225,5.45234718010761
1974-11-01,NA,4.6313138329424,8.23237714357674
1974-12-01,NA,3.05548722390085,1.25051357899792
1975-01-01,NA,2.4194936879212,2.01471990149003
1975-02-01,NA,1.08841176261194,0.728815347247291
1975-03-01,NA,1.02467406832147,0.760422914754599
1975-04-01,NA,6.61113675450906,2.91936626890674
1975-05-01,NA,2.79541025811341,5.32617072458379
1975-06-01,NA,8.79054525867105,9.35102489311248
1975-07-01,NA,7.22302396316081,5.43808940565214
1975-08-01,NA,1.60035950975725,2.85505226638634
1975-09-01,NA,2.58697817916982,1.15274776762817
1975-10-01,NA,6.4968881662935,8.13662228174508
1975-11-01,NA,3.59507360262796,3.14830396673642
1975-12-01,NA,2.86757302237675,3.03699098294601
1976-01-01,NA,0.837275511003099,1.29532441205811
1976-02-01,NA,2.10263904591557,1.11891834094422
1976-03-01,NA,3.79458972020075,2.48447334452067
1976-04-01,NA,5.56247438653372,2.94534398708493
1976-05-01,NA,3.5577246802859,5.12291465420276
1976-06-01,NA,4.7189085977152,9.1257790569216
1976-07-01,NA,2.81865094439127,7.87122786277905
1976-08-01,NA,2.14786525466479,3.14151674683671
1976-09-01,NA,4.58852133597247,4.62526000337675
1976-10-01,NA,5.82647180417553,6.44772076047957
1976-11-01,NA,5.60766106937081,1.11916339374147
1976-12-01,NA,4.41662762314081,5.79977460438386
1977-01-01,NA,3.2063823833596,1.42175401415443
1977-02-01,NA,2.6492638658965,0.745106957765529
1977-03-01,NA,1.98670412355568,3.13444648054428
1977-04-01,NA,7.7542899409309,6.0860198456794
1977-05-01,NA,6.75984848057851,7.14802311267704
1977-06-01,NA,5.12917719315737,8.06289820466191
1977-07-01,NA,4.80200605234131,7.30333810206503
1977-08-01,NA,2.70967006799765,5.34621342667378
1977-09-01,NA,3.77278980449773,7.08375256508589
1977-10-01,NA,4.49964429717511,2.52372964750975
1977-11-01,NA,8.15524299396202,4.97257631504908
1977-12-01,NA,3.52483032038435,0.801647144544404
1978-01-01,NA,2.99846822745167,2.50719327887055
1978-02-01,NA,2.61582321545575,2.29368711006828
1978-03-01,NA,0.970139507262502,0.975920309429057
1978-04-01,NA,6.82659682352096,3.63643295131624
1978-05-01,NA,5.70932077243924,9.13939671590924
1978-06-01,NA,8.18495767889544,9.73268238594756
1978-07-01,NA,7.14607966365293,6.24909197213128
1978-08-01,NA,6.57231869408861,7.77471328619868
1978-09-01,NA,2.96810132567771,1.68522631865926
1978-10-01,NA,1.52136996039189,1.237434981158
1978-11-01,NA,4.39480429049581,4.97772835660726
1978-12-01,NA,3.12007523607463,1.46431198809296
1979-01-01,NA,3.72166590532288,2.90766180551145
1979-02-01,NA,0.488353704713518,5.01985606388189
1979-03-01,NA,2.63322443934157,1.43247068335768
1979-04-01,NA,5.50853165332228,4.87833019578829
1979-05-01,NA,5.35251509863883,5.82229730207473
1979-06-01,NA,4.90548960515298,10.7010571751744
1979-07-01,NA,2.28381710476242,5.73031068197452
1979-08-01,NA,3.21077392436564,2.94493945548311
1979-09-01,NA,3.75765994540416,7.68935711821541
1979-10-01,NA,4.0321376232896,2.85518632445019
1979-11-01,NA,5.18975195009261,4.03625601902604
1979-12-01,NA,1.613226137124,2.10805118840653
1980-01-01,NA,3.3949896635022,1.58495992363896
1980-02-01,NA,5.42185219237581,3.60415222530719
1980-03-01,NA,3.5729332768824,0.837918357137823
1980-04-01,NA,6.71024731127545,5.89007473317906
1980-05-01,NA,3.4007708192803,11.8789840489626
1980-06-01,NA,5.32863201806322,6.66978094959632
1980-07-01,NA,3.82736620958894,5.31647595344111
1980-08-01,NA,3.57221112353727,2.75504117889795
1980-09-01,NA,2.35995548428036,1.07362337439554
1980-10-01,NA,3.77695770584978,2.61051362031139
1980-11-01,NA,7.93513254029676,2.78100899595302
1980-12-01,NA,2.85192500450648,3.15557830617763
1981-01-01,NA,0.52745585271623,0.29400090497802
1981-02-01,NA,3.79643415799364,0.822097226773622
1981-03-01,NA,3.28457155264914,2.23002296697814
1981-04-01,NA,4.84736388316378,3.48545025335625
1981-05-01,NA,5.14979463187046,3.99688821053132
1981-06-01,NA,6.7522727069445,3.89690996962599
1981-07-01,NA,5.58384713949636,7.49866965925321
1981-08-01,NA,2.68507544242311,9.20117280911654
1981-09-01,NA,6.22415151447058,6.29825120558962
1981-10-01,NA,2.1653137053363,3.11951055773534
1981-11-01,NA,4.16173012345098,1.80505481839646
1981-12-01,NA,4.03256415738724,2.24905009672511
1982-01-01,NA,0.615196089347592,0.723020931036444
1982-02-01,NA,4.8798123782035,2.34070495062042
1982-03-01,NA,0.934793912165333,1.33153808419593
1982-04-01,NA,6.87054020818323,3.36652692058124
1982-05-01,NA,3.13727152242791,6.75204985309392
1982-06-01,NA,8.54932026704773,8.2946140319109
1982-07-01,NA,3.37166528915986,4.12723822519183
1982-08-01,NA,2.35423326375894,5.22786640212871
1982-09-01,NA,4.5449270051904,3.73126465128735
1982-10-01,NA,5.68559296661988,5.04532238119282
1982-11-01,NA,4.66343716252595,5.33373722573742
1982-12-01,NA,1.87084369536024,3.16278176615015
1983-01-01,NA,2.6690222643083,1.21133601351175
1983-02-01,NA,3.50213223136961,1.34575684351148
1983-03-01,NA,1.77324353135191,2.71983011334669
1983-04-01,NA,6.97410124121234,3.64164880011231
1983-05-01,NA,8.12239012448117,5.4469738563057
1983-06-01,NA,5.59538273373619,10.5431103729643
1983-07-01,NA,0.146861851499125,7.97462733462453
1983-08-01,NA,1.45396452862769,2.54027253831737
1983-09-01,NA,1.41953643760644,5.87393527384847
1983-10-01,NA,0.754394388059154,1.56609254772775
1983-11-01,NA,7.36282216385007,7.15278162388131
1983-12-01,NA,1.6207307955483,0.703189354680944
1984-01-01,NA,5.65214917296544,2.11967565701343
1984-02-01,NA,2.27745421871077,2.18735859525623
1984-03-01,NA,1.10547167278128,0.316615060364711
1984-04-01,NA,2.77079520164989,3.47196398070082
1984-05-01,NA,5.34112959285267,4.9722938972991
1984-06-01,NA,5.59127675369382,6.90295082749799
1984-07-01,NA,4.93885481846519,7.31167484773323
1984-08-01,NA,6.21509591583163,3.754009102704
1984-09-01,NA,2.43837960879318,3.40667346026748
1984-10-01,NA,5.71721291053109,3.34033436374739
1984-11-01,NA,5.13330328976735,4.418813099619
1984-12-01,NA,1.03863555559656,0.278066815371858
1985-01-01,NA,4.4263536692597,6.57785483635962
1985-02-01,NA,3.14742025220767,0.696625027921982
1985-03-01,NA,3.20294700795785,0.835260593157727
1985-04-01,NA,5.35947763128206,4.30289090727456
1985-05-01,NA,6.4180915709585,5.68994663190097
1985-06-01,NA,6.56675646314397,8.97869457257912
1985-07-01,NA,3.75146286387462,7.13442682754248
1985-08-01,NA,6.04510604753159,5.793686513789
1985-09-01,NA,1.30922896787524,2.68694188271184
1985-10-01,NA,3.10805873014033,1.44635166507214
1985-11-01,NA,3.40009031351656,1.84953970019706
1985-12-01,NA,2.76293119532056,1.20431851391913
1986-01-01,NA,2.3806922865333,1.03285667864839
1986-02-01,NA,4.58125736913644,2.44560043502133
1986-03-01,NA,4.44613737054169,1.82843569200486
1986-04-01,NA,2.99707342637703,2.91451000375673
1986-05-01,NA,6.03589988895692,8.98297625826672
1986-06-01,NA,4.72125563537702,11.1229525180534
1986-07-01,NA,6.6600622900296,6.34067578939721
1986-08-01,NA,8.74767025234178,7.76721169240773
1986-09-01,NA,3.00798807875253,3.95629706326872
1986-10-01,NA,8.73933099210262,3.32851996645331
1986-11-01,NA,6.86383856227621,4.25581593881361
1986-12-01,NA,0.40717327647144,0.0566680676911346
1987-01-01,NA,1.41590508283116,0.914027878025081
1987-02-01,NA,4.83293716097251,2.75931775686331
1987-03-01,NA,5.45215088641271,3.64506185869686
1987-04-01,NA,5.89406252838671,5.75637829606421
1987-05-01,NA,7.16157602146268,5.01301234471612
1987-06-01,NA,10.510806622915,7.09807210369036
1987-07-01,NA,4.15438914787956,6.84322788147256
1987-08-01,NA,2.50401069642976,2.8334923350485
1987-09-01,NA,6.85394121101126,3.80602567456663
1987-10-01,NA,2.78729267301969,0.87108839652501
1987-11-01,NA,2.7105366520118,4.91743161692284
1987-12-01,NA,6.05245063779876,3.20093582267873
1988-01-01,NA,3.59785723267123,0.933993453509174
1988-02-01,NA,2.5695222633658,0.361768071525148
1988-03-01,NA,2.54946989589371,1.75009329104796
1988-04-01,NA,2.91332234046422,3.58478602138348
1988-05-01,NA,8.9961695834063,5.06047518574633
1988-06-01,NA,4.51226822915487,5.24203286622651
1988-07-01,NA,2.1295245634974,5.83625222789124
1988-08-01,NA,4.93259306531399,4.95578652480617
1988-09-01,NA,6.29491122672334,10.1633124053478
1988-10-01,NA,3.25935244909488,4.23757319804281
1988-11-01,NA,2.6335610775277,5.15379075659439
1988-12-01,NA,2.16521037218627,3.15136419958435
1989-01-01,NA,0.634832118521444,0.159841379172576
1989-02-01,NA,2.80116642534267,1.28212252166122
1989-03-01,NA,7.12014940800145,3.96904090885073
1989-04-01,NA,5.56285550119355,4.22882972052321
1989-05-01,NA,4.63065658695996,7.16216223081574
1989-06-01,NA,5.83661338314414,8.42342575779185
1989-07-01,NA,2.87183262698818,6.48003425449133
1989-08-01,NA,5.81935085356236,5.68940018420108
1989-09-01,NA,1.84092147974297,9.30833062157035
1989-10-01,NA,4.13693315349519,3.71211855090223
1989-11-01,NA,4.66922916239128,2.11526572820731
1989-12-01,NA,3.52834851946682,1.89798133797012
1990-01-01,NA,3.85736394091509,3.06896453839727
1990-02-01,NA,0.991129731119145,0.29948462433822
1990-03-01,NA,4.47758380905725,5.21187011618167
1990-04-01,NA,5.28281182050705,4.58300138125196
1990-05-01,NA,4.08721992862411,4.20165176619776
1990-06-01,NA,5.18769094487652,8.04615116212517
1990-07-01,NA,4.24925432307646,8.19364457856864
1990-08-01,NA,2.59899586380925,4.68945589964278
1990-09-01,NA,2.45532781700604,7.13046386372298
1990-10-01,NA,5.76328330789693,3.74074631254189
1990-11-01,NA,4.70429721171968,5.80181895056739
1990-12-01,NA,1.26427060022252,0.608760103932582
1991-01-01,NA,1.0189122040174,2.14440379058942
1991-02-01,NA,3.66103111300617,2.79262238473166
1991-03-01,NA,3.20494719198905,1.01782649871893
1991-04-01,NA,5.2635800675489,4.25025575095788
1991-05-01,NA,3.64858587272465,6.99795163236558
1991-06-01,NA,8.27693565515801,5.91781547991559
1991-07-01,NA,4.53669194248505,6.14301919704303
1991-08-01,NA,2.55716094688978,4.16501038125716
1991-09-01,NA,0.565139586251462,2.52255620725919
1991-10-01,NA,1.25274203892332,0.651099526294274
1991-11-01,NA,4.42904410301708,2.43411269620992
1991-12-01,NA,1.12223458854714,0.910121452761814
1992-01-01,NA,2.31967575091403,2.03774433466606
1992-02-01,NA,0.119534069017391,0.058820563754125
1992-03-01,NA,3.55240070493892,2.96940638800152
1992-04-01,NA,3.13472685520537,2.76828424539417
1992-05-01,NA,6.75855724839494,7.66561328200623
1992-06-01,NA,5.70853496901691,3.27907532919198
1992-07-01,NA,7.59884293656796,7.76218569371849
1992-08-01,NA,5.22509817383252,2.9518153925892
1992-09-01,NA,1.41183965024538,6.565706001129
1992-10-01,NA,3.21215489530005,2.04593515663873
1992-11-01,NA,5.42654956807382,4.10992178949527
1992-12-01,NA,1.04284031112911,2.8152116399724
1993-01-01,NA,1.20319571869913,1.19439562404295
1993-02-01,NA,1.98546970495954,2.01549383928068
1993-03-01,NA,2.58427077205852,2.7023308997741
1993-04-01,NA,2.25776002043858,1.34215660655173
1993-05-01,NA,6.34111112449318,7.55701744928956
1993-06-01,NA,3.5120272252243,11.6358244093135
1993-07-01,NA,5.8096376946196,6.0775394551456
1993-08-01,NA,1.56880592694506,6.72858136240393
1993-09-01,NA,4.07697116606869,0.919812294887379
1993-10-01,NA,0.736456067534164,2.62478239601478
1993-11-01,NA,6.46992002148181,4.23986884416081
1993-12-01,NA,6.00224188528955,1.71174105489627
1994-01-01,NA,4.8919481690973,2.32332612213213
1994-02-01,NA,1.88476828916464,0.977360215620138
1994-03-01,NA,1.3277402962558,2.23368520382792
1994-04-01,NA,2.52510983264074,4.01966943754815
1994-05-01,NA,7.76107519632205,10.3150472743437
1994-06-01,NA,4.19734446331859,8.25140050146729
1994-07-01,NA,4.74969951901585,4.89786652615294
1994-08-01,NA,3.3413515862776,4.9552985408809
1994-09-01,NA,3.89172225259244,3.21043618605472
1994-10-01,NA,3.23372111306526,3.61745438422076
1994-11-01,NA,0.292814106069272,1.87067639781162
1994-12-01,NA,3.35274581448175,0.160962960694633
1995-01-01,NA,0.628603153018048,0.40383152954746
1995-02-01,NA,0.845650564588141,0.28633107067435
1995-03-01,NA,1.13687445991673,1.22919378918596
1995-04-01,NA,4.89174448885024,2.35561871377286
